1,0.05,0.16,0.22,0.01,0.16,0.00,0.12,0.14,0.35,0.42,0.34,0.03,0.43,0.04,0.40,0.43,0.01,0.15,0.27,0.25,0.20
0.05,1,0.19,0.08,0.06,0.11,0.01,0.11,0.09,0.20,0.10,0.27,0.06,0.28,0.34,0.23,0.11,0.02,0.04,0.03,-0.06,0.04
0.16,0.19,1,0.18,0.11,0.25,-0.02,0.03,0.45,0.42,0.19,0.40,0.32,0.40,0.23,0.33,0.29,-0.03,0.04,0.25,0.25,0.30
0.22,0.08,0.18,1,0.13,0.12,0.09,0.10,-0.01,0.11,0.14,0.13,0.21,0.16,-0.02,0.06,0.14,0.02,0.01,0.10,-0.12,-0.02
0.01,0.06,0.11,0.13,1,0.11,0.76,0.07,0.15,0.21,0.00,0.17,0.04,0.13,0.20,0.21,-0.07,-0.07,0.02,0.09,-0.01,0.30
0.16,0.11,0.25,0.12,0.11,1,0.00,0.12,0.32,0.50,0.16,0.39,0.17,0.35,0.18,0.46,0.10,0.01,0.04,0.08,0.10,0.29
0.00,0.01,-0.02,0.09,0.76,0.00,1,0.05,0.13,0.01,-0.02,0.02,-0.01,-0.01,0.03,0.00,-0.05,0.01,-0.00,0.03,-0.06,-0.01
0.12,0.11,0.03,0.10,0.07,0.12,0.05,1,-0.04,0.21,0.24,0.29,0.07,0.28,0.01,0.22,0.22,0.15,0.10,0.36,0.11,-0.00
0.14,0.09,0.45,-0.01,0.15,0.32,0.13,-0.04,1,0.35,0.12,0.41,0.14,0.31,0.14,0.45,0.14,-0.08,0.10,0.16,0.21,0.14
0.35,0.20,0.42,0.11,0.21,0.50,0.01,0.21,0.35,1,0.43,0.80,0.42,0.75,0.29,0.86,0.41,0.26,0.35,0.34,0.31,0.32
0.42,0.10,0.19,0.14,0.00,0.16,-0.02,0.24,0.12,0.43,1,0.46,0.15,0.60,0.11,0.48,0.58,0.08,0.07,0.44,0.32,0.16
0.34,0.27,0.40,0.13,0.17,0.39,0.02,0.29,0.41,0.80,0.46,1,0.42,0.75,0.28,0.77,0.42,0.32,0.45,0.37,0.41,0.31
0.03,0.06,0.32,0.21,0.04,0.17,-0.01,0.07,0.14,0.42,0.15,0.42,1,0.31,0.05,0.31,0.24,0.08,0.28,0.05,0.26,0.16
0.43,0.28,0.40,0.16,0.13,0.35,-0.01,0.28,0.31,0.75,0.60,0.75,0.31,1,0.29,0.76,0.84,0.22,0.14,0.38,0.44,0.24
0.04,0.34,0.23,-0.02,0.20,0.18,0.03,0.01,0.14,0.29,0.11,0.28,0.05,0.29,1,0.35,0.09,-0.10,-0.03,0.23,0.03,0.52
0.40,0.23,0.33,0.06,0.21,0.46,0.00,0.22,0.45,0.86,0.48,0.77,0.31,0.76,0.35,1,0.41,0.20,0.35,0.34,0.27,0.33
0.43,0.11,0.29,0.14,-0.07,0.10,-0.05,0.22,0.14,0.41,0.58,0.42,0.24,0.84,0.09,0.41,1,0.21,-0.01,0.24,0.47,0.07
0.01,0.02,-0.03,0.02,-0.07,0.01,0.01,0.15,-0.08,0.26,0.08,0.32,0.08,0.22,-0.10,0.20,0.21,1,0.30,0.08,0.16,-0.10
0.15,0.04,0.04,0.01,0.02,0.04,-0.00,0.10,0.10,0.35,0.07,0.45,0.28,0.14,-0.03,0.35,-0.01,0.30,1,0.09,0.16,0.07
0.27,0.03,0.25,0.10,0.09,0.08,0.03,0.36,0.16,0.34,0.44,0.37,0.05,0.38,0.23,0.34,0.24,0.08,0.09,1,0.11,0.16
0.25,-0.06,0.25,-0.12,-0.01,0.10,-0.06,0.11,0.21,0.31,0.32,0.41,0.26,0.44,0.03,0.27,0.47,0.16,0.16,0.11,1,0.09
0.20,0.04,0.30,-0.02,0.30,0.29,-0.01,-0.00,0.14,0.32,0.16,0.31,0.16,0.24,0.52,0.33,0.07,-0.10,0.07,0.16,0.09,1
