1,0.13,N/A,-0.04,0.19,0.19,0.13,-0.01,0.11,0.00,-0.05,0.00
0.13,1,N/A,0.06,0.12,0.26,0.10,0.14,0.18,0.05,0.10,0.07
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.04,0.06,N/A,1,0.22,0.14,0.03,0.18,0.07,0.26,0.41,0.61
0.19,0.12,N/A,0.22,1,0.31,0.55,0.18,0.23,0.08,0.33,0.25
0.19,0.26,N/A,0.14,0.31,1,0.36,0.32,0.25,0.08,0.20,0.12
0.13,0.10,N/A,0.03,0.55,0.36,1,0.12,0.16,0.08,0.07,0.09
-0.01,0.14,N/A,0.18,0.18,0.32,0.12,1,0.19,0.22,0.31,0.27
0.11,0.18,N/A,0.07,0.23,0.25,0.16,0.19,1,0.16,0.13,0.12
0.00,0.05,N/A,0.26,0.08,0.08,0.08,0.22,0.16,1,0.24,0.39
-0.05,0.10,N/A,0.41,0.33,0.20,0.07,0.31,0.13,0.24,1,0.64
0.00,0.07,N/A,0.61,0.25,0.12,0.09,0.27,0.12,0.39,0.64,1
