1,N/A,0.11,0.21,-0.10,-0.02,0.09,-0.02,0.18,N/A,0.01,-0.12,-0.00,0.05,0.08,0.01,N/A,-0.05,-0.02,0.08,0.05,0.06,-0.02,0.10,0.04,N/A,0.13,-0.04,0.00,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.11,N/A,1,-0.05,0.19,0.25,0.17,-0.07,0.04,N/A,0.37,-0.01,0.06,0.08,0.02,-0.00,N/A,0.02,0.09,0.73,0.05,0.07,0.03,0.18,0.08,N/A,0.03,0.08,0.14,N/A
0.21,N/A,-0.05,1,0.14,-0.12,0.15,-0.06,0.11,N/A,0.11,-0.08,-0.09,-0.07,0.10,-0.04,N/A,-0.15,-0.00,-0.02,0.12,0.09,0.24,-0.03,0.04,N/A,0.12,-0.01,0.16,N/A
-0.10,N/A,0.19,0.14,1,0.15,0.35,0.17,0.10,N/A,0.26,0.24,0.07,0.22,0.22,0.12,N/A,-0.03,0.16,0.34,0.02,0.06,0.22,0.18,-0.00,N/A,0.18,0.13,0.16,N/A
-0.02,N/A,0.25,-0.12,0.15,1,0.44,0.06,0.18,N/A,0.46,0.26,0.17,0.35,0.34,-0.06,N/A,-0.00,0.23,0.34,0.01,0.31,0.16,0.32,0.38,N/A,0.24,0.27,0.06,N/A
0.09,N/A,0.17,0.15,0.35,0.44,1,-0.01,0.14,N/A,0.42,0.15,0.16,0.49,0.49,-0.04,N/A,0.02,0.33,0.39,0.05,0.38,0.09,0.36,0.27,N/A,0.29,0.37,0.21,N/A
-0.02,N/A,-0.07,-0.06,0.17,0.06,-0.01,1,-0.09,N/A,-0.10,-0.18,-0.06,-0.11,0.02,-0.06,N/A,0.06,-0.02,-0.10,0.00,-0.03,-0.04,0.05,0.00,N/A,-0.04,-0.01,-0.13,N/A
0.18,N/A,0.04,0.11,0.10,0.18,0.14,-0.09,1,N/A,0.20,0.08,0.08,0.27,0.46,0.00,N/A,0.01,0.21,0.18,0.25,0.15,0.10,0.21,0.10,N/A,0.51,0.21,0.40,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.01,N/A,0.37,0.11,0.26,0.46,0.42,-0.10,0.20,N/A,1,0.19,0.18,0.21,0.32,-0.04,N/A,0.06,0.29,0.35,0.14,0.36,0.06,0.37,0.23,N/A,0.25,0.26,0.08,N/A
-0.12,N/A,-0.01,-0.08,0.24,0.26,0.15,-0.18,0.08,N/A,0.19,1,0.03,0.32,0.17,-0.05,N/A,-0.05,0.04,0.10,0.03,0.12,0.01,0.07,0.07,N/A,0.12,0.06,0.06,N/A
-0.00,N/A,0.06,-0.09,0.07,0.17,0.16,-0.06,0.08,N/A,0.18,0.03,1,0.09,0.09,0.18,N/A,-0.01,0.11,0.13,0.11,0.02,0.01,0.15,0.16,N/A,0.07,0.11,0.05,N/A
0.05,N/A,0.08,-0.07,0.22,0.35,0.49,-0.11,0.27,N/A,0.21,0.32,0.09,1,0.44,0.04,N/A,0.17,0.16,0.32,0.14,0.28,0.00,0.28,0.17,N/A,0.35,0.20,0.27,N/A
0.08,N/A,0.02,0.10,0.22,0.34,0.49,0.02,0.46,N/A,0.32,0.17,0.09,0.44,1,0.01,N/A,0.02,0.36,0.28,0.02,0.52,0.13,0.48,0.29,N/A,0.40,0.38,0.22,N/A
0.01,N/A,-0.00,-0.04,0.12,-0.06,-0.04,-0.06,0.00,N/A,-0.04,-0.05,0.18,0.04,0.01,1,N/A,-0.17,0.16,0.00,0.02,-0.06,-0.01,-0.01,-0.07,N/A,0.01,0.06,-0.01,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.05,N/A,0.02,-0.15,-0.03,-0.00,0.02,0.06,0.01,N/A,0.06,-0.05,-0.01,0.17,0.02,-0.17,N/A,1,-0.08,-0.05,0.06,0.04,-0.04,-0.03,-0.14,N/A,0.01,-0.06,-0.09,N/A
-0.02,N/A,0.09,-0.00,0.16,0.23,0.33,-0.02,0.21,N/A,0.29,0.04,0.11,0.16,0.36,0.16,N/A,-0.08,1,0.20,-0.02,0.26,0.12,0.25,0.19,N/A,0.10,0.90,0.26,N/A
0.08,N/A,0.73,-0.02,0.34,0.34,0.39,-0.10,0.18,N/A,0.35,0.10,0.13,0.32,0.28,0.00,N/A,-0.05,0.20,1,0.05,0.24,0.05,0.28,0.08,N/A,0.26,0.24,0.22,N/A
