1,N/A,-0.08,N/A,N/A,0.09,0.19,-0.01,0.01,0.19,-0.00,N/A,0.01,-0.07,0.10
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.08,N/A,1,N/A,N/A,0.16,0.09,0.28,0.19,0.14,0.14,N/A,0.29,0.76,0.11
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.09,N/A,0.16,N/A,N/A,1,-0.09,0.31,0.00,0.08,0.05,N/A,0.19,0.01,0.10
0.19,N/A,0.09,N/A,N/A,-0.09,1,0.04,0.19,-0.00,0.34,N/A,0.07,0.20,0.07
-0.01,N/A,0.28,N/A,N/A,0.31,0.04,1,0.08,0.04,0.12,N/A,0.12,0.07,0.12
0.01,N/A,0.19,N/A,N/A,0.00,0.19,0.08,1,0.14,0.08,N/A,0.08,0.25,0.01
0.19,N/A,0.14,N/A,N/A,0.08,-0.00,0.04,0.14,1,0.03,N/A,0.05,0.09,0.20
-0.00,N/A,0.14,N/A,N/A,0.05,0.34,0.12,0.08,0.03,1,N/A,0.19,0.14,0.15
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.01,N/A,0.29,N/A,N/A,0.19,0.07,0.12,0.08,0.05,0.19,N/A,1,0.26,0.19
-0.07,N/A,0.76,N/A,N/A,0.01,0.20,0.07,0.25,0.09,0.14,N/A,0.26,1,0.05
0.10,N/A,0.11,N/A,N/A,0.10,0.07,0.12,0.01,0.20,0.15,N/A,0.19,0.05,1
