1,0.12,0.15,0.13,0.09,0.11,0.06,-0.02,0.06,0.19,0.09,0.18,0.11,0.05,0.01
0.12,1,0.47,0.21,0.32,0.51,0.05,0.21,0.29,0.28,0.55,0.36,0.20,0.34,0.38
0.15,0.47,1,0.29,0.30,0.41,0.17,0.43,0.30,0.34,0.57,0.36,0.13,0.46,0.39
0.13,0.21,0.29,1,0.20,0.19,0.10,0.41,0.21,0.23,0.18,0.20,0.12,0.21,0.43
0.09,0.32,0.30,0.20,1,0.36,0.18,0.27,0.25,0.18,0.47,0.36,0.22,0.17,0.28
0.11,0.51,0.41,0.19,0.36,1,0.12,0.22,0.29,0.44,0.58,0.40,0.30,0.22,0.35
0.06,0.05,0.17,0.10,0.18,0.12,1,0.12,0.25,0.12,0.18,0.13,0.05,0.02,0.20
-0.02,0.21,0.43,0.41,0.27,0.22,0.12,1,0.29,0.06,0.29,0.21,0.21,0.33,0.46
0.06,0.29,0.30,0.21,0.25,0.29,0.25,0.29,1,0.17,0.37,0.30,0.27,0.23,0.47
0.19,0.28,0.34,0.23,0.18,0.44,0.12,0.06,0.17,1,0.33,0.13,0.16,0.15,0.12
0.09,0.55,0.57,0.18,0.47,0.58,0.18,0.29,0.37,0.33,1,0.44,0.24,0.36,0.40
0.18,0.36,0.36,0.20,0.36,0.40,0.13,0.21,0.30,0.13,0.44,1,0.41,0.32,0.42
0.11,0.20,0.13,0.12,0.22,0.30,0.05,0.21,0.27,0.16,0.24,0.41,1,0.24,0.17
0.05,0.34,0.46,0.21,0.17,0.22,0.02,0.33,0.23,0.15,0.36,0.32,0.24,1,0.37
0.01,0.38,0.39,0.43,0.28,0.35,0.20,0.46,0.47,0.12,0.40,0.42,0.17,0.37,1
