1,0.25,0.19,0.15,0.08,0.14,0.07,0.10
0.25,1,0.25,0.41,0.06,0.21,0.19,0.05
0.19,0.25,1,0.38,0.29,0.12,0.33,0.06
0.15,0.41,0.38,1,0.08,0.15,0.08,0.08
0.08,0.06,0.29,0.08,1,0.15,0.30,-0.04
0.14,0.21,0.12,0.15,0.15,1,0.20,0.00
0.07,0.19,0.33,0.08,0.30,0.20,1,0.04
0.10,0.05,0.06,0.08,-0.04,0.00,0.04,1
