1,0.14,0.13,0.02,0.06,0.10,0.19,0.17,0.02,-0.07,0.04,0.20,0.20,0.07,0.20,0.01,0.06,0.09,0.02
0.14,1,0.59,0.10,0.25,0.24,0.51,0.40,0.29,0.44,0.10,0.26,0.14,0.72,0.52,0.18,0.76,0.02,0.22
0.13,0.59,1,0.16,0.21,0.09,0.50,0.24,0.26,0.30,0.19,0.24,0.08,0.56,0.45,0.16,0.49,0.07,0.23
0.02,0.10,0.16,1,0.03,0.35,0.12,0.06,0.24,0.24,0.17,0.29,0.03,0.09,0.18,0.02,0.11,0.03,0.03
0.06,0.25,0.21,0.03,1,0.14,0.16,0.01,0.23,0.00,0.15,0.13,0.08,0.29,0.33,0.32,0.16,0.04,0.39
0.10,0.24,0.09,0.35,0.14,1,0.01,0.35,0.18,0.61,0.25,0.14,0.10,0.12,0.18,0.05,0.13,0.15,0.00
0.19,0.51,0.50,0.12,0.16,0.01,1,0.03,0.16,0.15,0.14,0.17,0.22,0.33,0.58,0.29,0.47,0.06,0.43
0.17,0.40,0.24,0.06,0.01,0.35,0.03,1,0.23,0.34,-0.04,0.16,0.10,0.25,0.15,0.02,0.25,0.03,0.05
0.02,0.29,0.26,0.24,0.23,0.18,0.16,0.23,1,0.16,0.15,0.32,0.17,0.25,0.31,0.03,0.27,0.19,0.17
-0.07,0.44,0.30,0.24,0.00,0.61,0.15,0.34,0.16,1,0.05,0.12,0.08,0.25,0.15,0.04,0.27,0.00,0.04
0.04,0.10,0.19,0.17,0.15,0.25,0.14,-0.04,0.15,0.05,1,0.09,0.20,0.14,0.17,0.13,0.13,0.06,0.16
0.20,0.26,0.24,0.29,0.13,0.14,0.17,0.16,0.32,0.12,0.09,1,0.19,0.39,0.54,-0.03,0.24,0.08,0.07
0.20,0.14,0.08,0.03,0.08,0.10,0.22,0.10,0.17,0.08,0.20,0.19,1,0.10,0.22,0.15,0.13,0.04,0.07
0.07,0.72,0.56,0.09,0.29,0.12,0.33,0.25,0.25,0.25,0.14,0.39,0.10,1,0.49,0.05,0.55,0.03,0.11
0.20,0.52,0.45,0.18,0.33,0.18,0.58,0.15,0.31,0.15,0.17,0.54,0.22,0.49,1,0.12,0.46,0.12,0.19
0.01,0.18,0.16,0.02,0.32,0.05,0.29,0.02,0.03,0.04,0.13,-0.03,0.15,0.05,0.12,1,0.21,0.05,0.26
0.06,0.76,0.49,0.11,0.16,0.13,0.47,0.25,0.27,0.27,0.13,0.24,0.13,0.55,0.46,0.21,1,0.07,0.24
0.09,0.02,0.07,0.03,0.04,0.15,0.06,0.03,0.19,0.00,0.06,0.08,0.04,0.03,0.12,0.05,0.07,1,0.10
0.02,0.22,0.23,0.03,0.39,0.00,0.43,0.05,0.17,0.04,0.16,0.07,0.07,0.11,0.19,0.26,0.24,0.10,1
