1,0.44,0.36,0.43,0.42,0.42,0.90,0.35
0.44,1,0.28,0.53,0.38,0.47,0.44,0.21
0.36,0.28,1,0.19,0.35,0.23,0.40,0.22
0.43,0.53,0.19,1,0.33,0.42,0.40,0.16
0.42,0.38,0.35,0.33,1,0.41,0.38,0.23
0.42,0.47,0.23,0.42,0.41,1,0.41,0.17
0.90,0.44,0.40,0.40,0.38,0.41,1,0.24
0.35,0.21,0.22,0.16,0.23,0.17,0.24,1
