N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,1,N/A,0.03,N/A,0.14,0.01,0.15,0.02,0.15,0.11,0.02,0.08,0.07,-0.10,-0.00,-0.01,N/A,-0.13,0.09,0.01,0.15,-0.04,-0.02,0.02,-0.07,0.02,N/A,N/A,N/A,0.03,0.03,N/A,0.01,-0.00,-0.13,0.14,0.19,N/A,0.12,0.11,-0.02,0.02,0.07,N/A,0.01,0.02,N/A,-0.02,0.06,0.30,-0.09
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,0.03,N/A,1,N/A,0.16,0.05,0.02,0.56,-0.01,0.08,0.23,0.00,0.06,0.06,0.04,0.33,N/A,0.03,0.04,0.03,0.09,-0.02,0.23,0.13,0.12,0.08,N/A,N/A,N/A,0.07,0.01,N/A,0.04,0.06,0.03,0.05,0.06,N/A,0.03,0.08,0.68,0.84,-0.00,N/A,0.70,0.50,N/A,0.06,0.27,0.06,-0.03
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,0.14,N/A,0.16,N/A,1,0.15,0.35,0.08,0.44,0.05,0.22,0.08,0.06,0.10,0.25,0.13,N/A,0.24,0.18,-0.03,0.31,0.12,0.28,0.22,0.19,0.18,N/A,N/A,N/A,0.21,-0.04,N/A,0.23,0.19,0.15,0.13,0.30,N/A,0.02,0.31,0.19,0.09,0.04,N/A,0.11,0.11,N/A,0.34,0.08,0.30,-0.09
N/A,0.01,N/A,0.05,N/A,0.15,1,0.61,0.09,0.26,0.12,0.20,-0.04,0.08,0.17,-0.09,0.28,N/A,0.00,-0.03,0.34,0.21,0.05,0.18,0.07,0.33,0.55,N/A,N/A,N/A,-0.01,0.10,N/A,0.43,0.30,0.46,0.05,0.20,N/A,0.08,0.46,0.21,0.13,-0.03,N/A,0.13,0.12,N/A,0.26,0.15,0.05,0.31
N/A,0.15,N/A,0.02,N/A,0.35,0.61,1,0.08,0.43,0.24,0.21,0.12,0.16,0.06,0.03,0.37,N/A,0.16,-0.01,0.34,0.41,-0.04,0.15,0.16,0.33,0.47,N/A,N/A,N/A,0.19,0.20,N/A,0.44,0.34,0.46,0.06,0.18,N/A,0.05,0.41,0.18,0.15,-0.11,N/A,0.09,0.16,N/A,0.39,0.09,0.25,0.19
N/A,0.02,N/A,0.56,N/A,0.08,0.09,0.08,1,0.02,0.01,0.22,0.02,0.02,-0.01,0.01,0.23,N/A,0.05,0.05,-0.01,0.15,0.03,0.25,0.03,0.18,0.18,N/A,N/A,N/A,0.02,-0.02,N/A,-0.01,0.02,0.04,0.23,-0.04,N/A,0.00,0.18,0.41,0.43,-0.02,N/A,0.65,0.78,N/A,0.06,0.52,0.02,0.06
N/A,0.15,N/A,-0.01,N/A,0.44,0.26,0.43,0.02,1,0.06,0.12,-0.05,0.11,0.10,0.10,0.18,N/A,0.01,0.08,0.17,0.34,-0.06,0.07,0.12,0.09,0.28,N/A,N/A,N/A,0.15,-0.06,N/A,0.20,0.43,0.27,0.07,0.23,N/A,-0.05,0.25,0.24,0.03,0.02,N/A,0.18,0.10,N/A,0.21,-0.03,0.46,-0.06
