1,N/A,0.12,0.28,-0.11,N/A,0.22,-0.00,0.01,0.01,0.13,-0.02,0.11,0.00,-0.05,0.15,0.20,0.00,-0.02,0.09,0.03,0.08,0.18,0.12,0.14,0.10,-0.00,0.09,0.00,-0.15,0.08
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.12,N/A,1,0.37,0.13,N/A,0.26,0.30,0.04,-0.03,0.07,0.35,0.37,0.13,0.18,0.36,0.38,0.17,0.11,0.34,0.23,0.26,0.06,0.26,0.37,0.24,0.25,0.24,0.45,0.16,0.35
0.28,N/A,0.37,1,0.34,N/A,0.42,0.38,0.04,0.08,0.27,0.50,0.15,0.19,0.43,0.22,0.49,0.39,0.07,0.16,0.08,0.34,0.15,0.49,0.34,0.36,0.21,0.39,0.21,0.16,0.09
-0.11,N/A,0.13,0.34,1,N/A,0.23,0.21,0.07,0.18,-0.08,0.17,0.13,0.12,0.10,0.04,0.32,0.23,0.16,0.17,0.03,0.22,0.10,0.11,0.11,0.13,0.00,0.19,0.16,0.23,0.29
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.22,N/A,0.26,0.42,0.23,N/A,1,0.36,0.16,0.28,0.07,0.33,0.13,0.23,0.23,0.08,0.32,0.25,0.17,0.28,0.09,0.42,0.19,0.26,0.22,0.37,0.08,0.35,0.07,0.15,0.17
-0.00,N/A,0.30,0.38,0.21,N/A,0.36,1,-0.00,0.21,0.22,0.34,0.06,0.03,0.20,0.17,0.52,0.30,0.19,0.16,0.08,0.26,0.12,0.42,0.28,0.35,0.09,0.24,0.08,0.19,0.08
0.01,N/A,0.04,0.04,0.07,N/A,0.16,-0.00,1,-0.01,0.03,0.10,0.03,0.04,-0.04,-0.04,-0.05,0.03,0.02,-0.02,0.01,0.02,-0.07,-0.00,0.02,0.07,0.10,0.70,0.03,0.04,0.01
0.01,N/A,-0.03,0.08,0.18,N/A,0.28,0.21,-0.01,1,0.10,0.04,-0.04,-0.00,0.05,0.02,0.16,0.25,0.18,0.12,0.08,0.20,0.27,0.26,0.00,0.16,-0.07,0.10,0.02,0.03,0.11
0.13,N/A,0.07,0.27,-0.08,N/A,0.07,0.22,0.03,0.10,1,0.34,-0.02,0.09,0.01,0.17,0.28,0.30,0.14,0.07,0.00,0.03,0.08,0.27,0.06,0.27,0.21,0.20,0.03,0.10,-0.09
-0.02,N/A,0.35,0.50,0.17,N/A,0.33,0.34,0.10,0.04,0.34,1,0.14,0.12,0.40,0.23,0.41,0.56,0.10,0.19,0.12,0.32,0.14,0.50,0.53,0.52,0.30,0.49,0.30,0.16,0.12
0.11,N/A,0.37,0.15,0.13,N/A,0.13,0.06,0.03,-0.04,-0.02,0.14,1,0.08,0.03,0.08,0.29,0.13,0.09,0.45,0.43,0.30,0.02,0.16,0.11,0.07,0.58,0.12,0.26,0.08,0.31
0.00,N/A,0.13,0.19,0.12,N/A,0.23,0.03,0.04,-0.00,0.09,0.12,0.08,1,0.15,-0.04,0.12,0.01,-0.04,0.15,0.02,0.11,0.01,0.02,-0.01,0.07,0.15,0.06,0.14,0.19,-0.04
-0.05,N/A,0.18,0.43,0.10,N/A,0.23,0.20,-0.04,0.05,0.01,0.40,0.03,0.15,1,0.08,0.26,0.12,0.11,0.10,0.02,0.31,0.01,0.31,0.43,0.16,0.03,0.21,0.12,0.12,-0.03
0.15,N/A,0.36,0.22,0.04,N/A,0.08,0.17,-0.04,0.02,0.17,0.23,0.08,-0.04,0.08,1,0.21,0.15,0.14,0.08,0.07,0.25,0.11,0.13,0.09,0.09,0.06,0.09,0.17,-0.14,0.02
0.20,N/A,0.38,0.49,0.32,N/A,0.32,0.52,-0.05,0.16,0.28,0.41,0.29,0.12,0.26,0.21,1,0.41,0.25,0.36,0.31,0.33,0.17,0.45,0.39,0.48,0.22,0.28,0.26,0.02,0.34
0.00,N/A,0.17,0.39,0.23,N/A,0.25,0.30,0.03,0.25,0.30,0.56,0.13,0.01,0.12,0.15,0.41,1,-0.08,0.17,0.13,0.16,0.12,0.44,0.25,0.35,0.32,0.29,0.21,0.00,0.16
-0.02,N/A,0.11,0.07,0.16,N/A,0.17,0.19,0.02,0.18,0.14,0.10,0.09,-0.04,0.11,0.14,0.25,-0.08,1,0.11,0.05,0.15,-0.09,0.12,-0.06,0.12,0.02,0.10,0.02,0.16,0.13
0.09,N/A,0.34,0.16,0.17,N/A,0.28,0.16,-0.02,0.12,0.07,0.19,0.45,0.15,0.10,0.08,0.36,0.17,0.11,1,0.78,0.49,-0.12,0.22,0.14,0.13,0.28,0.08,0.23,0.14,0.67
0.03,N/A,0.23,0.08,0.03,N/A,0.09,0.08,0.01,0.08,0.00,0.12,0.43,0.02,0.02,0.07,0.31,0.13,0.05,0.78,1,0.40,-0.03,0.13,0.02,0.07,0.28,0.06,0.22,0.03,0.52
0.08,N/A,0.26,0.34,0.22,N/A,0.42,0.26,0.02,0.20,0.03,0.32,0.30,0.11,0.31,0.25,0.33,0.16,0.15,0.49,0.40,1,0.11,0.21,0.17,0.25,0.30,0.22,0.18,0.14,0.38
0.18,N/A,0.06,0.15,0.10,N/A,0.19,0.12,-0.07,0.27,0.08,0.14,0.02,0.01,0.01,0.11,0.17,0.12,-0.09,-0.12,-0.03,0.11,1,0.29,0.10,0.07,0.06,0.10,0.10,0.03,0.06
0.12,N/A,0.26,0.49,0.11,N/A,0.26,0.42,-0.00,0.26,0.27,0.50,0.16,0.02,0.31,0.13,0.45,0.44,0.12,0.22,0.13,0.21,0.29,1,0.33,0.41,0.30,0.31,0.26,0.12,0.17
0.14,N/A,0.37,0.34,0.11,N/A,0.22,0.28,0.02,0.00,0.06,0.53,0.11,-0.01,0.43,0.09,0.39,0.25,-0.06,0.14,0.02,0.17,0.10,0.33,1,0.33,0.09,0.29,0.22,0.08,0.12
