1,0.30,0.39,0.21,0.29,0.41,0.24,0.22,0.21,0.22,0.53,0.40
0.30,1,0.43,0.13,0.34,0.23,0.28,0.19,0.24,0.22,0.41,0.33
0.39,0.43,1,0.25,0.36,0.38,0.33,0.14,0.19,0.31,0.55,0.33
0.21,0.13,0.25,1,0.23,0.31,0.26,0.16,0.14,0.08,0.42,0.25
0.29,0.34,0.36,0.23,1,0.19,0.20,0.17,0.24,0.20,0.47,0.34
0.41,0.23,0.38,0.31,0.19,1,0.31,0.42,0.33,0.31,0.55,0.39
0.24,0.28,0.33,0.26,0.20,0.31,1,0.26,0.36,0.36,0.46,0.67
0.22,0.19,0.14,0.16,0.17,0.42,0.26,1,0.17,0.23,0.36,0.29
0.21,0.24,0.19,0.14,0.24,0.33,0.36,0.17,1,0.33,0.30,0.35
0.22,0.22,0.31,0.08,0.20,0.31,0.36,0.23,0.33,1,0.42,0.29
0.53,0.41,0.55,0.42,0.47,0.55,0.46,0.36,0.30,0.42,1,0.51
0.40,0.33,0.33,0.25,0.34,0.39,0.67,0.29,0.35,0.29,0.51,1
