0.20,0.28,N/A,0.09,0.20,0.02,0.00,0.06,0.25,0.02,0.83,0.07,0.05,0.30,1,0.19,0.66,0.48,0.30,N/A,0.05,0.23,0.05,0.34,0.23,0.05,N/A,0.26,0.20,0.02,N/A,0.42,0.03,0.28,0.05,-0.01,0.00,0.22,0.12,-0.03,0.09,0.18,0.10,-0.00,N/A,N/A,0.18,0.08,N/A,0.12,0.07,0.10,N/A,0.17,0.03
0.23,0.36,N/A,0.12,0.27,0.18,0.02,0.15,0.25,0.09,0.27,0.34,0.17,0.30,0.19,1,0.11,0.33,0.28,N/A,0.13,0.33,0.27,0.26,0.29,0.10,N/A,0.36,0.36,-0.03,N/A,0.24,0.02,0.25,-0.00,-0.01,-0.10,0.34,0.11,0.09,0.35,0.18,0.33,0.10,N/A,N/A,0.56,0.21,N/A,0.07,0.30,0.47,N/A,0.39,0.01
0.30,0.29,N/A,0.42,0.34,0.07,-0.05,0.13,0.32,0.10,0.66,0.08,0.09,0.33,0.66,0.11,1,0.45,0.44,N/A,0.39,0.36,0.09,0.29,0.23,0.08,N/A,0.22,0.09,-0.01,N/A,0.44,0.04,0.56,0.07,-0.16,-0.07,0.36,0.15,-0.06,0.09,0.10,0.08,0.10,N/A,N/A,0.14,0.06,N/A,0.26,0.11,0.23,N/A,0.20,0.11
0.44,0.40,N/A,0.30,0.34,0.06,0.02,0.18,0.47,-0.01,0.51,0.26,0.13,0.43,0.48,0.33,0.45,1,0.48,N/A,0.21,0.46,-0.00,0.36,0.31,0.06,N/A,0.39,0.36,0.05,N/A,0.45,0.04,0.40,0.05,-0.04,0.01,0.25,0.14,0.06,0.19,0.22,0.21,0.08,N/A,N/A,0.27,0.19,N/A,0.21,0.17,0.32,N/A,0.38,0.11
0.47,0.38,N/A,0.44,0.51,0.15,-0.01,0.24,0.48,0.08,0.43,0.24,0.09,0.55,0.30,0.28,0.44,0.48,1,N/A,0.09,0.53,0.03,0.27,0.33,0.10,N/A,0.24,0.21,0.02,N/A,0.52,0.12,0.59,0.13,0.09,-0.02,0.16,0.09,0.00,0.15,0.25,0.22,-0.03,N/A,N/A,0.22,0.11,N/A,0.31,0.23,0.31,N/A,0.33,0.02
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.18,0.20,N/A,0.53,0.13,0.10,0.06,0.02,0.22,-0.07,0.06,0.07,0.05,0.13,0.05,0.13,0.39,0.21,0.09,N/A,1,0.14,0.09,0.07,0.16,0.05,N/A,0.14,0.01,0.02,N/A,0.07,0.16,0.33,0.03,-0.04,0.06,0.55,0.10,-0.10,0.17,0.07,0.06,0.01,N/A,N/A,0.12,0.21,N/A,0.03,0.14,0.29,N/A,0.15,0.06
0.55,0.43,N/A,0.26,0.43,0.29,-0.03,0.48,0.59,0.15,0.37,0.38,0.17,0.49,0.23,0.33,0.36,0.46,0.53,N/A,0.14,1,0.01,0.38,0.47,0.25,N/A,0.41,0.36,0.00,N/A,0.27,0.08,0.35,0.26,-0.10,-0.01,0.10,0.09,0.07,0.22,0.19,0.49,0.06,N/A,N/A,0.19,0.19,N/A,0.43,0.37,0.46,N/A,0.51,0.18
0.01,0.29,N/A,0.09,0.03,0.03,0.33,0.13,-0.01,0.28,0.11,0.03,0.22,0.27,0.05,0.27,0.09,-0.00,0.03,N/A,0.09,0.01,1,0.09,0.14,0.26,N/A,0.08,0.03,0.32,N/A,0.13,0.32,0.02,0.03,-0.08,-0.09,0.01,0.20,0.04,0.12,0.09,0.13,0.02,N/A,N/A,0.15,0.34,N/A,0.08,0.34,0.20,N/A,0.15,-0.00
0.41,0.33,N/A,0.04,0.20,0.21,0.03,0.16,0.22,0.17,0.49,0.22,0.09,0.16,0.34,0.26,0.29,0.36,0.27,N/A,0.07,0.38,0.09,1,0.44,0.17,N/A,0.20,0.43,0.01,N/A,0.17,0.01,0.29,0.16,0.02,0.02,0.25,0.11,0.05,0.23,0.26,0.28,0.01,N/A,N/A,0.25,0.16,N/A,0.16,0.27,0.21,N/A,0.46,0.27
0.66,0.40,N/A,0.23,0.27,0.38,0.05,0.32,0.34,0.02,0.38,0.29,0.17,0.29,0.23,0.29,0.23,0.31,0.33,N/A,0.16,0.47,0.14,0.44,1,0.21,N/A,0.42,0.36,0.04,N/A,0.15,0.09,0.32,0.12,0.01,-0.01,0.27,0.12,0.03,0.09,0.34,0.39,0.05,N/A,N/A,0.19,0.20,N/A,0.18,0.32,0.35,N/A,0.46,0.14
0.13,0.43,N/A,0.21,0.16,0.10,0.05,0.38,0.16,0.23,0.07,0.24,0.04,0.29,0.05,0.10,0.08,0.06,0.10,N/A,0.05,0.25,0.26,0.17,0.21,1,N/A,0.16,0.17,0.09,N/A,0.05,0.19,0.11,0.22,-0.01,0.11,0.12,0.25,0.10,0.05,0.28,0.37,0.09,N/A,N/A,0.12,0.41,N/A,0.23,0.47,0.25,N/A,0.47,0.26
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.36,0.46,N/A,0.08,0.45,0.09,0.00,0.28,0.45,0.15,0.39,0.17,0.13,0.34,0.26,0.36,0.22,0.39,0.24,N/A,0.14,0.41,0.08,0.20,0.42,0.16,N/A,1,0.39,-0.02,N/A,0.22,0.10,0.27,0.22,0.06,0.08,0.18,0.13,0.17,0.16,0.20,0.44,0.24,N/A,N/A,0.25,0.32,N/A,0.22,0.28,0.62,N/A,0.39,0.01
0.42,0.33,N/A,0.06,0.30,0.25,0.03,0.18,0.30,0.13,0.25,0.42,0.11,0.13,0.20,0.36,0.09,0.36,0.21,N/A,0.01,0.36,0.03,0.43,0.36,0.17,N/A,0.39,1,0.01,N/A,0.05,0.05,0.27,0.22,-0.01,0.00,0.25,-0.04,0.03,0.13,0.12,0.42,0.06,N/A,N/A,0.10,0.25,N/A,0.14,0.41,0.40,N/A,0.37,0.09
0.01,0.20,N/A,0.06,0.04,0.16,0.95,0.08,0.01,0.12,-0.00,0.01,0.05,0.24,0.02,-0.03,-0.01,0.05,0.02,N/A,0.02,0.00,0.32,0.01,0.04,0.09,N/A,-0.02,0.01,1,N/A,0.04,0.28,-0.01,0.02,-0.06,-0.05,-0.02,-0.04,0.27,0.00,-0.02,0.02,0.23,N/A,N/A,0.05,0.39,N/A,0.08,0.17,0.01,N/A,0.02,0.05
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.13,0.24,N/A,0.24,0.33,-0.07,0.01,0.04,0.31,0.15,0.47,0.05,0.10,0.52,0.42,0.24,0.44,0.45,0.52,N/A,0.07,0.27,0.13,0.17,0.15,0.05,N/A,0.22,0.05,0.04,N/A,1,-0.00,0.55,0.06,0.07,-0.01,0.08,0.14,-0.06,0.21,0.17,0.06,0.10,N/A,N/A,0.06,0.06,N/A,0.11,0.03,0.18,N/A,0.21,-0.02
0.10,0.51,N/A,0.19,0.15,0.04,0.29,0.20,0.14,0.35,0.03,0.19,0.18,0.33,0.03,0.02,0.04,0.04,0.12,N/A,0.16,0.08,0.32,0.01,0.09,0.19,N/A,0.10,0.05,0.28,N/A,-0.00,1,0.12,0.15,0.03,0.06,0.05,0.16,0.04,0.06,0.05,0.13,0.05,N/A,N/A,0.06,0.25,N/A,0.07,0.41,0.11,N/A,0.17,0.19
0.40,0.35,N/A,0.44,0.48,0.11,-0.01,0.22,0.30,0.17,0.43,0.35,0.03,0.32,0.28,0.25,0.56,0.40,0.59,N/A,0.33,0.35,0.02,0.29,0.32,0.11,N/A,0.27,0.27,-0.01,N/A,0.55,0.12,1,0.17,-0.02,-0.02,0.35,0.00,-0.10,0.21,0.09,0.20,0.07,N/A,N/A,0.09,0.09,N/A,0.16,0.25,0.29,N/A,0.25,0.01
0.16,0.33,N/A,0.12,0.12,0.11,0.03,0.20,0.04,0.07,0.06,0.19,0.04,0.13,0.05,-0.00,0.07,0.05,0.13,N/A,0.03,0.26,0.03,0.16,0.12,0.22,N/A,0.22,0.22,0.02,N/A,0.06,0.15,0.17,1,-0.03,0.02,0.03,0.09,0.15,0.01,0.21,0.34,0.16,N/A,N/A,-0.00,0.05,N/A,0.02,0.39,0.32,N/A,0.24,0.08
-0.05,0.05,N/A,0.01,0.02,-0.09,-0.05,0.02,0.00,-0.06,0.02,0.02,-0.04,0.08,-0.01,-0.01,-0.16,-0.04,0.09,N/A,-0.04,-0.10,-0.08,0.02,0.01,-0.01,N/A,0.06,-0.01,-0.06,N/A,0.07,0.03,-0.02,-0.03,1,0.19,-0.00,-0.01,0.06,-0.09,0.13,0.08,-0.07,N/A,N/A,0.01,0.07,N/A,-0.13,0.05,0.03,N/A,0.04,-0.17
0.01,0.07,N/A,0.08,0.06,-0.01,-0.09,-0.00,0.06,-0.07,0.04,0.01,0.03,-0.08,0.00,-0.10,-0.07,0.01,-0.02,N/A,0.06,-0.01,-0.09,0.02,-0.01,0.11,N/A,0.08,0.00,-0.05,N/A,-0.01,0.06,-0.02,0.02,0.19,1,0.01,0.11,0.07,-0.10,0.00,-0.04,0.03,N/A,N/A,0.01,0.23,N/A,0.09,-0.05,-0.07,N/A,0.04,0.10
0.23,0.29,N/A,0.34,0.13,0.08,0.05,0.04,0.10,0.05,0.20,0.11,0.04,0.15,0.22,0.34,0.36,0.25,0.16,N/A,0.55,0.10,0.01,0.25,0.27,0.12,N/A,0.18,0.25,-0.02,N/A,0.08,0.05,0.35,0.03,-0.00,0.01,1,0.24,-0.11,0.13,0.19,0.23,0.06,N/A,N/A,0.32,0.15,N/A,0.04,0.21,0.35,N/A,0.26,0.03
0.07,0.43,N/A,0.19,0.03,-0.08,-0.00,0.14,0.08,0.18,0.12,-0.01,0.17,0.15,0.12,0.11,0.15,0.14,0.09,N/A,0.10,0.09,0.20,0.11,0.12,0.25,N/A,0.13,-0.04,-0.04,N/A,0.14,0.16,0.00,0.09,-0.01,0.11,0.24,1,0.07,0.09,0.37,0.18,0.28,N/A,N/A,0.34,0.09,N/A,0.13,0.22,0.18,N/A,0.28,0.10
0.07,0.24,N/A,-0.01,0.06,0.09,0.21,0.14,-0.09,0.27,0.02,-0.01,0.16,0.03,-0.03,0.09,-0.06,0.06,0.00,N/A,-0.10,0.07,0.04,0.05,0.03,0.10,N/A,0.17,0.03,0.27,N/A,-0.06,0.04,-0.10,0.15,0.06,0.07,-0.11,0.07,1,-0.03,-0.02,0.18,0.57,N/A,N/A,0.09,0.22,N/A,-0.08,0.15,0.18,N/A,0.05,0.31
0.07,0.34,N/A,0.18,0.21,0.20,0.06,0.12,0.18,0.09,0.16,0.15,0.05,0.14,0.09,0.35,0.09,0.19,0.15,N/A,0.17,0.22,0.12,0.23,0.09,0.05,N/A,0.16,0.13,0.00,N/A,0.21,0.06,0.21,0.01,-0.09,-0.10,0.13,0.09,-0.03,1,0.19,0.10,-0.06,N/A,N/A,0.15,0.34,N/A,0.10,0.21,0.21,N/A,0.21,0.05
0.26,0.46,N/A,0.14,0.10,0.09,-0.01,0.21,0.33,-0.00,0.24,0.15,0.14,0.35,0.18,0.18,0.10,0.22,0.25,N/A,0.07,0.19,0.09,0.26,0.34,0.28,N/A,0.20,0.12,-0.02,N/A,0.17,0.05,0.09,0.21,0.13,0.00,0.19,0.37,-0.02,0.19,1,0.44,-0.09,N/A,N/A,0.30,0.20,N/A,0.08,0.39,0.39,N/A,0.44,0.19
0.41,0.54,N/A,0.09,0.29,0.33,0.05,0.35,0.22,0.27,0.20,0.36,0.15,0.40,0.10,0.33,0.08,0.21,0.22,N/A,0.06,0.49,0.13,0.28,0.39,0.37,N/A,0.44,0.42,0.02,N/A,0.06,0.13,0.20,0.34,0.08,-0.04,0.23,0.18,0.18,0.10,0.44,1,0.12,N/A,N/A,0.30,0.32,N/A,0.20,0.57,0.56,N/A,0.54,0.14
-0.03,0.28,N/A,0.20,0.04,0.04,0.21,0.09,0.04,0.30,0.02,0.02,0.29,0.00,-0.00,0.10,0.10,0.08,-0.03,N/A,0.01,0.06,0.02,0.01,0.05,0.09,N/A,0.24,0.06,0.23,N/A,0.10,0.05,0.07,0.16,-0.07,0.03,0.06,0.28,0.57,-0.06,-0.09,0.12,1,N/A,N/A,0.02,0.13,N/A,0.16,0.19,0.20,N/A,0.06,0.23
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.25,0.42,N/A,0.04,0.31,0.09,0.06,0.16,0.09,0.01,0.28,0.29,-0.03,0.33,0.18,0.56,0.14,0.27,0.22,N/A,0.12,0.19,0.15,0.25,0.19,0.12,N/A,0.25,0.10,0.05,N/A,0.06,0.06,0.09,-0.00,0.01,0.01,0.32,0.34,0.09,0.15,0.30,0.30,0.02,N/A,N/A,1,0.19,N/A,0.08,0.23,0.29,N/A,0.37,0.09
0.18,0.45,N/A,0.23,0.27,0.30,0.36,0.29,0.19,0.22,0.17,0.16,0.21,0.29,0.08,0.21,0.06,0.19,0.11,N/A,0.21,0.19,0.34,0.16,0.20,0.41,N/A,0.32,0.25,0.39,N/A,0.06,0.25,0.09,0.05,0.07,0.23,0.15,0.09,0.22,0.34,0.20,0.32,0.13,N/A,N/A,0.19,1,N/A,0.08,0.41,0.34,N/A,0.38,0.16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.38,0.37,N/A,0.36,0.24,0.07,0.08,0.42,0.48,0.21,0.18,0.14,0.20,0.24,0.12,0.07,0.26,0.21,0.31,N/A,0.03,0.43,0.08,0.16,0.18,0.23,N/A,0.22,0.14,0.08,N/A,0.11,0.07,0.16,0.02,-0.13,0.09,0.04,0.13,-0.08,0.10,0.08,0.20,0.16,N/A,N/A,0.08,0.08,N/A,1,0.16,0.18,N/A,0.29,0.07
0.22,0.64,N/A,0.19,0.26,0.28,0.18,0.44,0.29,0.23,0.12,0.45,0.23,0.34,0.07,0.30,0.11,0.17,0.23,N/A,0.14,0.37,0.34,0.27,0.32,0.47,N/A,0.28,0.41,0.17,N/A,0.03,0.41,0.25,0.39,0.05,-0.05,0.21,0.22,0.15,0.21,0.39,0.57,0.19,N/A,N/A,0.23,0.41,N/A,0.16,1,0.53,N/A,0.62,0.20
0.29,0.50,N/A,0.19,0.38,0.23,0.04,0.26,0.42,0.17,0.17,0.22,0.23,0.43,0.10,0.47,0.23,0.32,0.31,N/A,0.29,0.46,0.20,0.21,0.35,0.25,N/A,0.62,0.40,0.01,N/A,0.18,0.11,0.29,0.32,0.03,-0.07,0.35,0.18,0.18,0.21,0.39,0.56,0.20,N/A,N/A,0.29,0.34,N/A,0.18,0.53,1,N/A,0.58,0.13
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.37,0.60,N/A,0.24,0.36,0.27,0.02,0.41,0.51,0.16,0.29,0.34,0.14,0.48,0.17,0.39,0.20,0.38,0.33,N/A,0.15,0.51,0.15,0.46,0.46,0.47,N/A,0.39,0.37,0.02,N/A,0.21,0.17,0.25,0.24,0.04,0.04,0.26,0.28,0.05,0.21,0.44,0.54,0.06,N/A,N/A,0.37,0.38,N/A,0.29,0.62,0.58,N/A,1,0.25
0.18,0.24,N/A,0.13,0.12,0.05,0.04,0.21,0.03,0.35,0.10,0.14,0.17,0.11,0.03,0.01,0.11,0.11,0.02,N/A,0.06,0.18,-0.00,0.27,0.14,0.26,N/A,0.01,0.09,0.05,N/A,-0.02,0.19,0.01,0.08,-0.17,0.10,0.03,0.10,0.31,0.05,0.19,0.14,0.23,N/A,N/A,0.09,0.16,N/A,0.07,0.20,0.13,N/A,0.25,1
