1,0.17,0.24,0.33,0.31,0.24
0.17,1,0.22,0.49,0.26,0.29
0.24,0.22,1,0.23,0.07,0.11
0.33,0.49,0.23,1,0.41,0.22
0.31,0.26,0.07,0.41,1,0.00
0.24,0.29,0.11,0.22,0.00,1
