1,0.37,0.55,0.55,0.83,0.15,0.75,0.47,0.84
0.37,1,0.03,0.03,0.37,0.14,0.35,0.32,0.34
0.55,0.03,1,1.00,0.65,-0.04,0.48,0.63,0.57
0.55,0.03,1.00,1,0.65,-0.04,0.48,0.63,0.57
0.83,0.37,0.65,0.65,1,0.11,0.69,0.49,0.76
0.15,0.14,-0.04,-0.04,0.11,1,0.05,0.04,0.07
0.75,0.35,0.48,0.48,0.69,0.05,1,0.36,0.74
0.47,0.32,0.63,0.63,0.49,0.04,0.36,1,0.43
0.84,0.34,0.57,0.57,0.76,0.07,0.74,0.43,1
